170.0,12.27,20.54,2.04,2.0,0.14,0.63,0.06,0.0,0.0,0.0,1.03,0.5,0.0,0.087,0.007,0.0,0.0,0.0,3.75,0.0,0.0,1.07759,23088.3
170.0,11.95,20.1,2.0,1.93,0.14,1.01,0.0,0.0,0.0,0.0,0.99,0.48,0.0,0.1,0.007,0.019,0.0,0.0,3.91,0.0,0.0,1.2625,22935.3
170.0,11.95,20.1,2.0,1.93,0.14,1.01,0.0,0.0,0.0,0.0,0.99,0.48,0.0,0.1,0.007,0.019,0.0,0.0,3.91,0.0,0.0,1.2625,23103.1
170.0,11.95,20.1,2.0,1.93,0.14,1.01,0.0,0.0,0.0,0.0,0.99,0.48,0.0,0.1,0.007,0.019,0.0,0.0,3.91,0.0,0.0,1.2625,23130.8
100.0,18.56,15.7,3.084,0.0,0.0,4.13889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,2.4,0.0,0.0,5.17361,22197.2
100.0,18.56,15.7,2.57,0.0,0.0,4.47,0.17,0.0,0.0,0.09,0.98,0.0,0.0,0.13,0.03,0.0,0.0,0.0,2.4,0.0,0.0,4.625,22179.5
100.0,18.56,15.7,3.084,0.0,0.0,4.47,0.17,0.0,0.0,0.09,0.0,0.0,0.0,0.13,0.03,0.0,0.0,0.0,2.4,0.0,0.0,4.625,21954.4
100.0,13.92,20.9333,3.084,0.0,0.0,3.31111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,22327.8
100.0,13.92,20.9333,1.542,0.0,0.0,1.65556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,22098.9
100.0,13.92,20.9333,3.084,0.0,0.0,3.31111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,2.4,0.0,0.0,5.17361,23785.2
100.0,13.92,20.9333,3.084,0.0,0.0,3.31111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,2.4,0.0,0.0,5.17361,23435.4
100.0,13.92,20.9333,3.084,0.0,0.0,3.31111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,2.4,0.0,0.0,5.17361,23219.3
100.0,17.48,10.97,0.08,1.78,0.36,0.01,0.56,0.0,0.0,0.09,0.07,0.06,0.0108,0.043,0.0007,0.016,0.015,0.033,0.011,0.003,0.0,2.62546,21157.7
170.0,17.42,10.82,0.29,1.46,0.41,0.02,0.43,0.0,0.0,0.04,0.1,0.17,0.0115,0.047,0.001,0.024,0.008,0.169,0.019,0.008,0.0,1.88034,21352.4
170.0,17.83,10.65,0.44,1.44,0.65,0.07,0.38,0.0,0.0,0.07,0.18,0.06,0.0168,0.06,0.0011,0.026,0.008,0.109,0.014,0.008,0.0,1.35091,21141.2
167.0,17.6,10.4,0.0,1.64,0.59,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.014,0.0,0.0,0.0,0.0,2.175,21406.0
83.5,17.6,10.4,0.0,1.64,0.59,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.014,0.0,0.0,0.0,0.0,2.175,22946.6
170.0,18.0,9.8,0.0,1.71,0.66,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.028,0.006,0.0,0.0,0.0,0.0,0.446429,21081.0
93.0,18.0,9.8,0.0,1.71,0.66,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.028,0.006,0.0,0.0,0.0,0.0,0.446429,22776.0
72.0,18.0,9.8,0.0,1.71,0.66,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.028,0.006,0.0,0.0,0.0,0.0,0.446429,23352.0
138.0,17.7,11.7,0.0,1.67,0.62,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.375,22034.6
93.0,17.7,11.7,0.0,1.67,0.62,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.375,22906.1
73.5,17.7,11.7,0.0,1.67,0.62,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.375,23514.5
53.0,17.7,11.7,0.0,1.67,0.62,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.375,24203.4
47.2,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,24191.9
47.2,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,23537.8
47.2,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,23573.7
47.2,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,23372.0
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,22338.1
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,22371.2
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,22402.4
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,22808.1
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,23042.3
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,23072.9
110.0,18.48,10.92,0.2,1.6,0.56,1.3,0.0,0.0,0.0,0.026,0.0,0.047,0.04,0.09,0.0,0.021,0.02,0.0,0.002,0.008,0.0,1.25,22756.6
78.7,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,23749.8
78.7,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,23192.4
47.2,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,24582.4
47.2,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,24713.6
47.2,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,24484.9
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22968.0
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22826.2
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22000.6
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,21851.0
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22661.2
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22776.0
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22849.9
110.0,18.46,11.43,0.09,1.2,0.46,1.27,0.0,0.0,0.0,0.027,0.0,0.07,0.04,0.106,0.0,0.031,0.009,0.0,0.003,0.0,0.0,1.08733,22972.5
151.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,21423.6
170.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,21115.6
175.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20974.6
183.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20891.1
200.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20506.7
220.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20268.8
231.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,19884.4
200.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20602.8
220.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,20205.0
220.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,19864.7
220.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,19242.3
257.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,19082.5
257.0,16.86,11.32,2.09,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.003,0.028,0.009,0.0,0.0,0.0,0.0,0.0,18152.4
117.0,18.8,9.43,0.07,0.83,0.59,0.01,0.002,0.0,0.0001,0.025,0.006,0.15,0.031,0.068,0.0,0.018,0.008,0.05,0.0,0.02,0.01,0.0176768,21506.4
283.0,18.22,12.55,0.0,1.31,0.37,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66071,19633.4
134.0,18.46,12.13,0.0,1.41,0.78,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38542,21774.6
94.5,18.46,12.13,0.0,1.41,0.78,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38542,22312.5
78.7,12.98,13.09,0.0,1.21,0.31,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85417,22650.8
207.0,15.9,14.5,2.5,0.67,0.53,0.43,0.24,0.0,0.0,0.0,0.0,3.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03409,21446.6
177.0,15.9,14.5,2.5,0.67,0.53,0.43,0.24,0.0,0.0,0.0,0.0,3.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03409,22109.9
220.0,19.1,8.4,0.04,0.91,0.49,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.026,0.01,0.04,0.0,0.0,0.0,0.625,19194.5
189.0,19.1,8.4,0.04,0.91,0.49,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.026,0.01,0.04,0.0,0.0,0.0,0.625,19711.1
157.0,19.1,8.4,0.04,0.91,0.49,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.026,0.01,0.04,0.0,0.0,0.0,0.625,20392.0
142.0,19.1,8.4,0.04,0.91,0.49,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.026,0.01,0.04,0.0,0.0,0.0,0.625,20784.9
102.0,19.1,8.4,0.04,0.91,0.49,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.026,0.01,0.04,0.0,0.0,0.0,0.625,21461.4
220.0,18.9,8.92,0.1,0.89,0.72,0.06,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.02,0.01,0.14,0.0,0.0,0.0,0.45,20198.3
189.0,18.9,8.92,0.1,0.89,0.72,0.06,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.02,0.01,0.14,0.0,0.0,0.0,0.45,20671.9
157.0,18.9,8.92,0.1,0.89,0.72,0.06,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.02,0.01,0.14,0.0,0.0,0.0,0.45,21197.1
79.0,18.9,8.92,0.1,0.89,0.72,0.06,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.02,0.01,0.14,0.0,0.0,0.0,0.45,22244.2
197.0,18.5,9.8,0.24,1.62,0.5,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.0288462,20863.6
181.0,18.5,9.8,0.24,1.62,0.5,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.0288462,21133.8
173.0,18.5,9.8,0.24,1.62,0.5,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.0288462,21390.1
157.0,18.5,9.8,0.24,1.62,0.5,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.0288462,21650.2
134.0,18.5,9.8,0.24,1.62,0.5,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.015,0.0,0.0,0.0,0.0,0.0288462,21916.5
197.0,18.4,10.32,0.08,1.52,0.43,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.016,0.021,0.0,0.0,0.0,0.0,0.0375,19461.2
134.0,18.4,10.32,0.08,1.52,0.43,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.016,0.021,0.0,0.0,0.0,0.0,0.0375,20614.7
134.0,18.4,10.32,0.08,1.52,0.43,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.016,0.021,0.0,0.0,0.0,0.0,0.0375,20768.5
197.0,18.33,10.36,0.65,1.49,0.49,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.024,0.009,0.0,0.0,0.0,0.0,0.0234375,21102.2
173.0,18.33,10.36,0.65,1.49,0.49,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.024,0.009,0.0,0.0,0.0,0.0,0.0234375,21429.9
157.0,18.33,10.36,0.65,1.49,0.49,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.024,0.009,0.0,0.0,0.0,0.0,0.0234375,21616.8
134.0,18.33,10.36,0.65,1.49,0.49,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.024,0.009,0.0,0.0,0.0,0.0,0.0234375,21988.6
197.0,18.23,10.26,0.37,1.52,0.49,0.21,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.006,0.0,0.0,0.0,0.0,0.55,20238.2
181.0,18.23,10.26,0.37,1.52,0.49,0.21,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.006,0.0,0.0,0.0,0.0,0.55,20682.3
157.0,18.23,10.26,0.37,1.52,0.49,0.21,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.006,0.0,0.0,0.0,0.0,0.55,21105.0
134.0,18.23,10.26,0.37,1.52,0.49,0.21,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.006,0.0,0.0,0.0,0.0,0.55,21655.1
134.0,18.23,10.26,0.37,1.52,0.49,0.21,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.006,0.0,0.0,0.0,0.0,0.55,21528.5
197.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,19325.3
181.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,19581.1
173.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,19924.4
157.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,19962.9
157.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,19985.9
134.0,18.27,10.7,0.11,1.41,0.46,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.475,20455.0
197.0,19.8,10.0,0.14,1.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,20333.1
157.0,19.8,10.0,0.14,1.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,21225.1
134.0,19.8,10.0,0.14,1.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,21687.6
157.0,19.8,10.0,0.14,1.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,20993.0
134.0,19.8,10.0,0.14,1.55,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.028,0.015,0.0,0.0,0.0,0.0,0.0,21476.5
197.0,19.3,10.1,0.2,1.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.026,0.017,0.0,0.0,0.0,0.0,0.0,20261.5
173.0,19.3,10.1,0.2,1.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.026,0.017,0.0,0.0,0.0,0.0,0.0,20778.2
157.0,19.3,10.1,0.2,1.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.026,0.017,0.0,0.0,0.0,0.0,0.0,21167.2
134.0,19.3,10.1,0.2,1.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.026,0.017,0.0,0.0,0.0,0.0,0.0,21698.4
157.0,19.3,10.1,0.2,1.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.026,0.017,0.0,0.0,0.0,0.0,0.0,21087.8
197.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,20333.1
181.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,20594.2
173.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,20681.5
157.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,21013.4
134.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,21409.2
134.0,19.3,10.1,0.28,1.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.029,0.02,0.0,0.0,0.0,0.0,0.0,21369.3
315.0,18.96,9.6,0.0,1.64,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.012,0.0,0.0,0.0,0.0,0.0,18052.1
252.0,18.96,9.6,0.0,1.64,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.019,0.012,0.0,0.0,0.0,0.0,0.0,18932.2
